grams,yardage,yarn_weight_wpi,ratio
100.0,295.0,12,2.95
50.0,186.0,14,3.72
100.0,420.0,14,4.2
50.0,98.0,7,1.96
100.0,414.0,14,4.14
100.0,437.0,14,4.37
100.0,405.0,14,4.05
454.0,1607.0,12,3.539647577092511
100.0,437.0,14,4.37
50.0,109.0,11,2.18
100.0,175.0,8,1.75
56.0,110.0,8,1.9642857142857142
50.0,130.0,8,2.6
50.0,137.0,14,2.74
150.0,984.0,11,6.56
50.0,92.0,9,1.84
20.0,109.0,14,5.45
100.0,144.0,8,1.44
50.0,93.0,8,1.86
100.0,420.0,14,4.2
100.0,361.0,7,3.61
50.0,147.0,8,2.94
50.0,109.0,11,2.18
100.0,309.0,11,3.09
50.0,170.0,12,3.4
100.0,437.0,14,4.37
100.0,328.0,11,3.28
50.0,164.0,12,3.28
100.0,190.0,7,1.9
50.0,116.0,8,2.32
50.0,148.0,12,2.96
150.0,590.0,11,3.933333333333333
100.0,284.0,12,2.84
100.0,130.0,7,1.3
50.0,60.0,7,1.2
100.0,180.0,7,1.8
100.0,130.0,7,1.3
50.0,138.0,11,2.76
100.0,460.0,14,4.6
50.0,130.0,11,2.6
50.0,137.0,11,2.74
50.0,100.0,11,2.0
100.0,339.0,11,3.39
100.0,400.0,14,4.0
100.0,628.0,14,6.28
50.0,191.0,11,3.82
50.0,218.0,14,4.36
40.0,131.0,11,3.275
85.0,20.0,9,0.23529411764705882
100.0,328.0,12,3.28
50.0,164.0,11,3.28
100.0,278.0,9,2.78
80.0,160.0,7,2.0
50.0,148.0,11,2.96
100.0,437.0,14,4.37
100.0,172.0,8,1.72
50.0,328.0,12,6.56
50.0,218.0,12,4.36
100.0,438.0,14,4.38
50.0,57.0,7,1.14
50.0,100.0,8,2.0
100.0,400.0,14,4.0
100.0,246.0,11,2.46
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,325.0,12,3.25
100.0,399.0,14,3.99
100.0,383.0,12,3.83
100.0,437.0,14,4.37
115.0,200.0,9,1.7391304347826086
115.0,378.0,14,3.2869565217391306
100.0,328.0,12,3.28
115.0,425.0,14,3.6956521739130435
100.0,400.0,14,4.0
100.0,232.0,11,2.32
100.0,246.0,11,2.46
100.0,246.0,11,2.46
55.0,200.0,14,3.6363636363636362
100.0,400.0,14,4.0
100.0,438.0,14,4.38
100.0,255.0,11,2.55
100.0,394.0,14,3.94
50.0,219.0,14,4.38
100.0,218.0,9,2.18
100.0,246.0,11,2.46
100.0,420.0,14,4.2
115.0,210.0,8,1.826086956521739
100.0,399.0,14,3.99
100.0,274.0,11,2.74
100.0,350.0,14,3.5
100.0,437.0,14,4.37
100.0,394.0,14,3.94
100.0,440.0,14,4.4
100.0,438.0,14,4.38
120.0,450.0,12,3.75
100.0,437.0,14,4.37
100.0,227.0,11,2.27
500.0,1345.0,12,2.69
100.0,415.0,14,4.15
115.0,250.0,11,2.1739130434782608
115.0,420.0,14,3.652173913043478
200.0,437.0,9,2.185
100.0,425.0,14,4.25
50.0,241.0,14,4.82
100.0,246.0,11,2.46
100.0,284.0,12,2.84
100.0,437.0,14,4.37
100.0,357.0,14,3.57
100.0,435.0,14,4.35
50.0,133.0,11,2.66
50.0,219.0,11,4.38
100.0,240.0,11,2.4
100.0,400.0,14,4.0
100.0,350.0,14,3.5
25.0,60.0,7,2.4
50.0,225.0,12,4.5
50.0,90.0,8,1.8
100.0,400.0,14,4.0
113.0,325.0,11,2.8761061946902653
25.0,109.0,14,4.36
50.0,197.0,14,3.94
113.0,241.0,9,2.1327433628318584
115.0,250.0,11,2.1739130434782608
100.0,314.0,9,3.14
50.0,164.0,12,3.28
100.0,108.0,7,1.08
115.0,184.0,9,1.6
50.0,137.0,12,2.74
114.0,250.0,9,2.192982456140351
260.0,109.0,7,0.41923076923076924
50.0,178.0,11,3.56
100.0,185.0,8,1.85
50.0,109.0,11,2.18
100.0,437.0,14,4.37
113.0,430.0,14,3.8053097345132745
100.0,220.0,9,2.2
50.0,148.0,12,2.96
113.0,194.0,8,1.7168141592920354
100.0,360.0,14,3.6
100.0,437.0,14,4.37
100.0,339.0,12,3.39
50.0,164.0,12,3.28
50.0,132.0,11,2.64
40.0,107.0,9,2.675
100.0,459.0,14,4.59
100.0,437.0,14,4.37
100.0,180.0,8,1.8
150.0,705.0,14,4.7
50.0,200.0,12,4.0
100.0,246.0,11,2.46
100.0,339.0,11,3.39
100.0,440.0,14,4.4
100.0,175.0,8,1.75
100.0,230.0,9,2.3
50.0,142.0,14,2.84
100.0,274.0,11,2.74
50.0,90.0,8,1.8
25.0,98.0,14,3.92
150.0,416.0,11,2.7733333333333334
75.0,315.0,8,4.2
100.0,300.0,12,3.0
50.0,87.0,7,1.74
121.0,440.0,14,3.6363636363636362
50.0,142.0,9,2.84
50.0,108.0,8,2.16
100.0,437.0,14,4.37
50.0,111.0,8,2.22
100.0,395.0,14,3.95
50.0,87.0,8,1.74
50.0,126.0,12,2.52
50.0,90.0,8,1.8
200.0,349.0,7,1.745
100.0,98.0,7,0.98
50.0,136.0,11,2.72
50.0,131.0,8,2.62
150.0,328.0,9,2.1866666666666665
50.0,82.0,7,1.64
100.0,252.0,11,2.52
100.0,197.0,7,1.97
100.0,175.0,8,1.75
50.0,98.0,7,1.96
100.0,420.0,14,4.2
100.0,415.0,14,4.15
50.0,136.0,11,2.72
50.0,153.0,11,3.06
50.0,109.0,11,2.18
50.0,101.0,7,2.02
50.0,98.0,12,1.96
50.0,205.0,11,4.1
100.0,459.0,14,4.59
50.0,197.0,14,3.94
50.0,218.0,14,4.36
50.0,139.0,11,2.78
50.0,81.0,7,1.62
50.0,87.0,8,1.74
50.0,148.0,11,2.96
100.0,143.0,7,1.43
50.0,109.0,8,2.18
113.0,400.0,12,3.5398230088495577
100.0,175.0,9,1.75
50.0,145.0,11,2.9
100.0,437.0,14,4.37
50.0,80.0,7,1.6
50.0,82.0,7,1.64
100.0,210.0,11,2.1
50.0,147.0,11,2.94
50.0,118.0,8,2.36
50.0,108.0,7,2.16
100.0,460.0,14,4.6
100.0,200.0,9,2.0
50.0,154.0,12,3.08
100.0,164.0,9,1.64
100.0,240.0,8,2.4
50.0,147.0,9,2.94
50.0,245.0,8,4.9
50.0,89.0,8,1.78
50.0,145.0,11,2.9
100.0,164.0,7,1.64
57.0,190.0,14,3.3333333333333335
50.0,229.0,14,4.58
50.0,196.0,14,3.92
113.0,240.0,9,2.1238938053097347
50.0,68.0,7,1.36
50.0,87.0,11,1.74
50.0,142.0,12,2.84
50.0,110.0,8,2.2
50.0,65.0,7,1.3
50.0,137.0,11,2.74
100.0,161.0,7,1.61
50.0,219.0,11,4.38
198.0,328.0,9,1.6565656565656566
50.0,218.0,14,4.36
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,437.0,14,4.37
50.0,82.0,8,1.64
100.0,459.0,14,4.59
100.0,182.0,8,1.82
100.0,465.0,14,4.65
100.0,400.0,14,4.0
115.0,252.0,9,2.1913043478260867
100.0,218.0,9,2.18
115.0,252.0,11,2.1913043478260867
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,462.0,14,4.62
115.0,250.0,11,2.1739130434782608
250.0,560.0,8,2.24
100.0,425.0,14,4.25
100.0,400.0,14,4.0
100.0,399.0,14,3.99
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,246.0,11,2.46
100.0,437.0,14,4.37
100.0,218.0,9,2.18
115.0,250.0,11,2.1739130434782608
100.0,438.0,14,4.38
50.0,100.0,9,2.0
100.0,437.0,14,4.37
100.0,420.0,14,4.2
100.0,325.0,14,3.25
100.0,400.0,14,4.0
100.0,230.0,11,2.3
100.0,246.0,11,2.46
50.0,219.0,14,4.38
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,400.0,14,4.0
100.0,246.0,11,2.46
100.0,274.0,12,2.74
100.0,241.0,11,2.41
141.0,240.0,8,1.702127659574468
100.0,437.0,14,4.37
100.0,182.0,8,1.82
100.0,110.0,7,1.1
100.0,437.0,14,4.37
100.0,235.0,11,2.35
100.0,438.0,14,4.38
100.0,231.0,11,2.31
100.0,260.0,11,2.6
100.0,440.0,14,4.4
100.0,400.0,14,4.0
113.0,420.0,14,3.7168141592920354
100.0,394.0,11,3.94
250.0,550.0,9,2.2
100.0,120.0,7,1.2
100.0,437.0,14,4.37
50.0,125.0,14,2.5
100.0,405.0,14,4.05
110.0,375.0,14,3.409090909090909
100.0,420.0,14,4.2
10.0,27.0,8,2.7
50.0,159.0,11,3.18
100.0,459.0,14,4.59
50.0,191.0,12,3.82
113.0,335.0,11,2.9646017699115044
150.0,738.0,14,4.92
100.0,109.0,7,1.09
50.0,120.0,9,2.4
100.0,437.0,14,4.37
50.0,77.0,7,1.54
100.0,459.0,14,4.59
95.0,200.0,11,2.1052631578947367
100.0,400.0,14,4.0
100.0,200.0,9,2.0
100.0,270.0,9,2.7
227.0,560.0,11,2.4669603524229076
100.0,165.0,8,1.65
50.0,142.0,11,2.84
100.0,437.0,14,4.37
100.0,245.0,12,2.45
50.0,93.0,8,1.86
50.0,191.0,11,3.82
25.0,95.0,14,3.8
50.0,93.0,11,1.86
50.0,186.0,14,3.72
50.0,109.0,9,2.18
100.0,252.0,11,2.52
50.0,142.0,11,2.84
50.0,164.0,7,3.28
200.0,875.0,8,4.375
100.0,168.0,8,1.68
50.0,71.0,7,1.42
113.0,210.0,8,1.8584070796460177
50.0,109.0,11,2.18
50.0,175.0,8,3.5
50.0,211.0,11,4.22
100.0,460.0,14,4.6
100.0,150.0,7,1.5
25.0,55.0,8,2.2
100.0,180.0,8,1.8
50.0,131.0,12,2.62
300.0,820.0,11,2.7333333333333334
227.0,1120.0,14,4.933920704845815
50.0,115.0,12,2.3
500.0,2000.0,14,4.0
100.0,219.0,11,2.19
25.0,104.0,14,4.16
113.0,434.0,14,3.84070796460177
100.0,245.0,11,2.45
150.0,237.0,7,1.58
100.0,361.0,14,3.61
136.0,400.0,12,2.9411764705882355
100.0,503.0,14,5.03
100.0,127.0,7,1.27
100.0,219.0,11,2.19
200.0,503.0,11,2.515
100.0,207.0,8,2.07
50.0,142.0,9,2.84
50.0,60.0,7,1.2
50.0,109.0,7,2.18
50.0,55.0,7,1.1
50.0,87.0,8,1.74
50.0,116.0,11,2.32
50.0,154.0,11,3.08
100.0,372.0,14,3.72
85.0,106.0,7,1.2470588235294118
100.0,317.0,12,3.17
113.0,435.0,14,3.849557522123894
50.0,199.0,14,3.98
100.0,219.0,8,2.19
50.0,126.0,7,2.52
50.0,156.0,11,3.12
25.0,96.0,12,3.84
100.0,381.0,12,3.81
50.0,83.0,8,1.66
50.0,78.0,7,1.56
100.0,459.0,14,4.59
50.0,148.0,8,2.96
100.0,190.0,9,1.9
50.0,126.0,9,2.52
50.0,98.0,8,1.96
113.0,126.0,7,1.1150442477876106
300.0,656.0,8,2.1866666666666665
50.0,153.0,9,3.06
100.0,450.0,14,4.5
50.0,262.0,12,5.24
50.0,90.0,8,1.8
453.0,840.0,8,1.8543046357615893
50.0,95.0,7,1.9
100.0,325.0,11,3.25
50.0,164.0,12,3.28
50.0,82.0,8,1.64
100.0,219.0,8,2.19
50.0,132.0,11,2.64
50.0,120.0,9,2.4
50.0,229.0,14,4.58
100.0,98.0,7,0.98
100.0,120.0,7,1.2
100.0,186.0,7,1.86
50.0,158.0,11,3.16
50.0,131.0,11,2.62
50.0,121.0,7,2.42
100.0,437.0,14,4.37
40.0,92.0,11,2.3
50.0,87.0,7,1.74
40.0,87.0,8,2.175
100.0,185.0,8,1.85
113.0,210.0,9,1.8584070796460177
114.0,185.0,9,1.6228070175438596
500.0,1400.0,7,2.8
100.0,437.0,14,4.37
100.0,492.0,14,4.92
100.0,149.0,9,1.49
100.0,220.0,9,2.2
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,438.0,14,4.38
120.0,375.0,14,3.125
100.0,230.0,11,2.3
100.0,400.0,14,4.0
100.0,439.0,14,4.39
100.0,437.0,14,4.37
100.0,438.0,14,4.38
100.0,437.0,14,4.37
100.0,436.0,14,4.36
100.0,246.0,11,2.46
100.0,437.0,14,4.37
100.0,232.0,11,2.32
100.0,415.0,14,4.15
100.0,246.0,11,2.46
100.0,400.0,14,4.0
105.0,435.0,14,4.142857142857143
50.0,155.0,12,3.1
120.0,525.0,14,4.375
100.0,383.0,14,3.83
100.0,246.0,11,2.46
100.0,231.0,11,2.31
50.0,109.0,9,2.18
100.0,400.0,14,4.0
100.0,246.0,11,2.46
113.0,420.0,14,3.7168141592920354
50.0,246.0,12,4.92
100.0,245.0,11,2.45
100.0,459.0,14,4.59
100.0,437.0,14,4.37
100.0,410.0,14,4.1
70.0,220.0,12,3.142857142857143
100.0,460.0,14,4.6
28.0,220.0,14,7.857142857142857
100.0,90.0,7,0.9
50.0,339.0,12,6.78
100.0,435.0,14,4.35
100.0,370.0,14,3.7
50.0,142.0,12,2.84
100.0,252.0,11,2.52
113.0,350.0,12,3.0973451327433628
100.0,400.0,14,4.0
100.0,400.0,14,4.0
255.0,720.0,14,2.823529411764706
115.0,250.0,11,2.1739130434782608
100.0,437.0,14,4.37
25.0,75.0,12,3.0
113.0,280.0,11,2.47787610619469
100.0,220.0,9,2.2
100.0,231.0,11,2.31
30.0,45.0,7,1.5
50.0,180.0,14,3.6
100.0,247.0,11,2.47
115.0,390.0,14,3.391304347826087
150.0,546.0,14,3.64
50.0,126.0,11,2.52
100.0,160.0,8,1.6
50.0,186.0,14,3.72
100.0,246.0,11,2.46
100.0,438.0,14,4.38
50.0,109.0,9,2.18
100.0,460.0,14,4.6
100.0,208.0,8,2.08
50.0,125.0,11,2.5
100.0,399.0,14,3.99
100.0,246.0,11,2.46
50.0,60.0,7,1.2
25.0,148.0,14,5.92
50.0,131.0,11,2.62
150.0,430.0,11,2.8666666666666667
50.0,120.0,9,2.4
100.0,246.0,11,2.46
50.0,252.0,12,5.04
25.0,213.0,12,8.52
50.0,142.0,8,2.84
50.0,81.0,9,1.62
50.0,120.0,9,2.4
100.0,252.0,9,2.52
25.0,106.0,8,4.24
100.0,440.0,14,4.4
176.0,250.0,8,1.4204545454545454
50.0,186.0,11,3.72
50.0,191.0,14,3.82
50.0,131.0,11,2.62
100.0,317.0,11,3.17
100.0,460.0,14,4.6
50.0,93.0,11,1.86
50.0,77.0,7,1.54
50.0,115.0,11,2.3
100.0,328.0,12,3.28
100.0,328.0,11,3.28
50.0,100.0,9,2.0
28.0,88.0,14,3.142857142857143
200.0,766.0,9,3.83
50.0,215.0,14,4.3
50.0,98.0,9,1.96
50.0,145.0,11,2.9
50.0,82.0,7,1.64
100.0,257.0,11,2.57
50.0,108.0,9,2.16
100.0,437.0,14,4.37
100.0,459.0,14,4.59
50.0,136.0,12,2.72
113.0,400.0,14,3.5398230088495577
100.0,118.0,8,1.18
100.0,328.0,12,3.28
50.0,137.0,11,2.74
100.0,93.0,8,0.93
227.0,428.0,9,1.8854625550660793
50.0,60.0,7,1.2
50.0,126.0,9,2.52
25.0,120.0,14,4.8
100.0,262.0,11,2.62
150.0,344.0,8,2.2933333333333334
50.0,240.0,14,4.8
50.0,77.0,7,1.54
100.0,297.0,11,2.97
100.0,218.0,9,2.18
50.0,132.0,8,2.64
100.0,200.0,9,2.0
150.0,426.0,12,2.84
100.0,219.0,8,2.19
50.0,164.0,9,3.28
50.0,92.0,9,1.84
25.0,114.0,9,4.56
100.0,229.0,11,2.29
50.0,115.0,8,2.3
50.0,114.0,8,2.28
200.0,415.0,8,2.075
50.0,87.0,8,1.74
100.0,214.0,11,2.14
50.0,116.0,11,2.32
100.0,117.0,7,1.17
57.0,240.0,9,4.2105263157894735
100.0,150.0,9,1.5
100.0,250.0,12,2.5
57.0,140.0,9,2.456140350877193
50.0,148.0,11,2.96
50.0,71.0,7,1.42
100.0,430.0,14,4.3
50.0,109.0,8,2.18
50.0,98.0,8,1.96
50.0,84.0,7,1.68
50.0,109.0,9,2.18
50.0,104.0,9,2.08
50.0,150.0,12,3.0
50.0,219.0,14,4.38
75.0,98.0,9,1.3066666666666666
50.0,109.0,14,2.18
50.0,126.0,8,2.52
50.0,109.0,11,2.18
100.0,292.0,12,2.92
50.0,104.0,8,2.08
100.0,464.0,14,4.64
100.0,437.0,14,4.37
100.0,328.0,12,3.28
100.0,181.0,8,1.81
100.0,435.0,14,4.35
100.0,218.0,9,2.18
100.0,400.0,14,4.0
100.0,246.0,11,2.46
50.0,230.0,14,4.6
100.0,437.0,14,4.37
100.0,208.0,9,2.08
100.0,280.0,12,2.8
112.0,310.0,12,2.767857142857143
115.0,200.0,9,1.7391304347826086
100.0,465.0,14,4.65
100.0,231.0,11,2.31
110.0,200.0,9,1.8181818181818181
115.0,250.0,11,2.1739130434782608
100.0,240.0,11,2.4
100.0,231.0,11,2.31
50.0,164.0,11,3.28
100.0,219.0,9,2.19
100.0,400.0,14,4.0
100.0,438.0,14,4.38
100.0,394.0,14,3.94
100.0,437.0,14,4.37
120.0,525.0,14,4.375
100.0,399.0,14,3.99
100.0,437.0,14,4.37
100.0,430.0,14,4.3
100.0,437.0,14,4.37
20.0,92.0,14,4.6
100.0,135.0,7,1.35
100.0,246.0,11,2.46
100.0,440.0,14,4.4
100.0,284.0,11,2.84
100.0,284.0,7,2.84
114.0,420.0,14,3.6842105263157894
100.0,120.0,7,1.2
100.0,420.0,14,4.2
106.0,190.0,8,1.7924528301886793
145.0,400.0,12,2.7586206896551726
100.0,435.0,14,4.35
100.0,437.0,14,4.37
50.0,109.0,11,2.18
100.0,246.0,11,2.46
100.0,150.0,8,1.5
50.0,137.0,11,2.74
300.0,1793.0,14,5.976666666666667
100.0,218.0,11,2.18
100.0,400.0,14,4.0
100.0,437.0,9,4.37
100.0,367.0,12,3.67
200.0,874.0,12,4.37
100.0,437.0,14,4.37
50.0,120.0,8,2.4
50.0,114.0,8,2.28
100.0,437.0,14,4.37
50.0,109.0,9,2.18
50.0,142.0,11,2.84
100.0,437.0,14,4.37
50.0,136.0,9,2.72
200.0,233.0,7,1.165
50.0,77.0,7,1.54
100.0,230.0,11,2.3
100.0,437.0,14,4.37
226.0,1120.0,14,4.95575221238938
50.0,208.0,9,4.16
100.0,375.0,14,3.75
200.0,547.0,11,2.735
100.0,120.0,8,1.2
50.0,235.0,14,4.7
113.0,408.0,14,3.6106194690265485
100.0,502.0,14,5.02
241.0,1012.0,14,4.199170124481328
50.0,126.0,9,2.52
50.0,153.0,8,3.06
150.0,508.0,14,3.3866666666666667
100.0,230.0,9,2.3
50.0,82.0,7,1.64
100.0,459.0,14,4.59
100.0,273.0,11,2.73
100.0,601.0,14,6.01
100.0,350.0,14,3.5
100.0,164.0,8,1.64
50.0,137.0,9,2.74
100.0,196.0,8,1.96
50.0,131.0,11,2.62
50.0,77.0,7,1.54
100.0,389.0,14,3.89
100.0,350.0,14,3.5
50.0,174.0,8,3.48
100.0,361.0,12,3.61
50.0,100.0,9,2.0
100.0,300.0,11,3.0
100.0,300.0,12,3.0
50.0,93.0,7,1.86
50.0,170.0,12,3.4
100.0,460.0,14,4.6
100.0,328.0,12,3.28
50.0,109.0,8,2.18
100.0,175.0,8,1.75
50.0,130.0,12,2.6
170.0,380.0,8,2.235294117647059
100.0,260.0,12,2.6
25.0,52.0,11,2.08
113.0,460.0,14,4.070796460176991
50.0,98.0,8,1.96
100.0,109.0,7,1.09
100.0,110.0,8,1.1
40.0,110.0,12,2.75
50.0,96.0,7,1.92
100.0,240.0,9,2.4
50.0,98.0,8,1.96
100.0,465.0,14,4.65
50.0,180.0,12,3.6
100.0,175.0,8,1.75
100.0,118.0,8,1.18
100.0,120.0,7,1.2
50.0,164.0,12,3.28
50.0,164.0,14,3.28
57.0,200.0,14,3.508771929824561
50.0,93.0,8,1.86
50.0,114.0,8,2.28
50.0,109.0,8,2.18
50.0,121.0,9,2.42
50.0,90.0,7,1.8
50.0,137.0,11,2.74
50.0,110.0,11,2.2
50.0,131.0,9,2.62
100.0,311.0,8,3.11
50.0,109.0,8,2.18
50.0,66.0,7,1.32
50.0,97.0,8,1.94
100.0,448.0,14,4.48
50.0,98.0,8,1.96
85.0,190.0,11,2.235294117647059
50.0,109.0,11,2.18
50.0,129.0,11,2.58
50.0,77.0,8,1.54
100.0,213.0,9,2.13
50.0,60.0,9,1.2
180.0,571.0,7,3.172222222222222
50.0,104.0,8,2.08
200.0,585.0,9,2.925
50.0,82.0,8,1.64
170.0,180.0,7,1.0588235294117647
100.0,231.0,11,2.31
100.0,218.0,9,2.18
115.0,440.0,14,3.8260869565217392
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,383.0,14,3.83
100.0,437.0,14,4.37
115.0,250.0,11,2.1739130434782608
100.0,400.0,14,4.0
100.0,500.0,14,5.0
115.0,200.0,9,1.7391304347826086
100.0,361.0,12,3.61
100.0,200.0,9,2.0
100.0,437.0,14,4.37
100.0,230.0,11,2.3
100.0,437.0,14,4.37
200.0,265.0,7,1.325
100.0,437.0,14,4.37
100.0,274.0,12,2.74
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,110.0,7,1.1
25.0,98.0,14,3.92
100.0,215.0,9,2.15
100.0,405.0,14,4.05
100.0,437.0,14,4.37
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,298.0,11,2.98
100.0,394.0,14,3.94
99.0,220.0,9,2.2222222222222223
100.0,416.0,14,4.16
50.0,175.0,14,3.5
100.0,242.0,11,2.42
100.0,250.0,11,2.5
100.0,400.0,14,4.0
50.0,100.0,8,2.0
100.0,112.0,7,1.12
100.0,438.0,14,4.38
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,380.0,14,3.8
113.0,412.0,14,3.646017699115044
25.0,82.0,12,3.28
40.0,162.0,12,4.05
226.0,560.0,11,2.47787610619469
100.0,344.0,12,3.44
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,383.0,14,3.83
100.0,331.0,12,3.31
120.0,209.0,8,1.7416666666666667
200.0,437.0,11,2.185
200.0,750.0,14,3.75
100.0,360.0,11,3.6
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,460.0,14,4.6
100.0,435.0,14,4.35
25.0,197.0,14,7.88
140.0,246.0,8,1.7571428571428571
100.0,400.0,14,4.0
100.0,437.0,14,4.37
100.0,459.0,14,4.59
50.0,208.0,14,4.16
57.0,160.0,11,2.807017543859649
100.0,241.0,11,2.41
50.0,136.0,12,2.72
100.0,175.0,7,1.75
100.0,400.0,14,4.0
50.0,131.0,11,2.62
113.0,400.0,14,3.5398230088495577
100.0,300.0,12,3.0
100.0,328.0,12,3.28
100.0,270.0,11,2.7
25.0,77.0,11,3.08
100.0,390.0,14,3.9
115.0,390.0,11,3.391304347826087
100.0,220.0,11,2.2
100.0,175.0,8,1.75
25.0,164.0,9,6.56
50.0,72.0,7,1.44
50.0,109.0,9,2.18
50.0,191.0,14,3.82
120.0,400.0,14,3.3333333333333335
100.0,219.0,11,2.19
125.0,341.0,11,2.728
200.0,660.0,11,3.3
57.0,170.0,9,2.982456140350877
50.0,100.0,11,2.0
100.0,208.0,9,2.08
150.0,600.0,14,4.0
114.0,186.0,8,1.631578947368421
50.0,191.0,12,3.82
50.0,137.0,11,2.74
50.0,110.0,11,2.2
200.0,252.0,7,1.26
100.0,400.0,14,4.0
100.0,459.0,14,4.59
225.0,645.0,11,2.8666666666666667
100.0,284.0,11,2.84
50.0,120.0,7,2.4
50.0,103.0,9,2.06
50.0,87.0,8,1.74
50.0,195.0,14,3.9
50.0,137.0,11,2.74
100.0,421.0,14,4.21
100.0,405.0,14,4.05
80.0,175.0,9,2.1875
150.0,427.0,11,2.8466666666666667
100.0,218.0,9,2.18
30.0,152.0,14,5.066666666666666
250.0,383.0,7,1.532
50.0,142.0,9,2.84
50.0,89.0,8,1.78
50.0,202.0,14,4.04
100.0,197.0,9,1.97
50.0,382.0,12,7.64
200.0,547.0,11,2.735
100.0,430.0,14,4.3
100.0,190.0,9,1.9
100.0,437.0,14,4.37
100.0,284.0,9,2.84
100.0,175.0,8,1.75
100.0,197.0,9,1.97
50.0,120.0,11,2.4
50.0,101.0,9,2.02
200.0,437.0,11,2.185
100.0,229.0,9,2.29
50.0,230.0,14,4.6
50.0,88.0,8,1.76
50.0,137.0,9,2.74
50.0,98.0,9,1.96
100.0,105.0,7,1.05
114.0,425.0,14,3.7280701754385963
50.0,109.0,8,2.18
50.0,122.0,14,2.44
100.0,247.0,11,2.47
50.0,120.0,12,2.4
100.0,164.0,8,1.64
50.0,135.0,9,2.7
50.0,109.0,8,2.18
50.0,164.0,12,3.28
50.0,219.0,14,4.38
100.0,246.0,11,2.46
150.0,262.0,7,1.7466666666666666
113.0,175.0,7,1.5486725663716814
50.0,80.0,7,1.6
50.0,118.0,11,2.36
100.0,290.0,9,2.9
50.0,115.0,8,2.3
50.0,202.0,8,4.04
50.0,153.0,7,3.06
100.0,459.0,14,4.59
100.0,136.0,7,1.36
50.0,123.0,8,2.46
50.0,157.0,12,3.14
50.0,114.0,11,2.28
50.0,82.0,12,1.64
100.0,220.0,9,2.2
100.0,98.0,7,0.98
150.0,514.0,11,3.4266666666666667
50.0,145.0,11,2.9
100.0,240.0,9,2.4
100.0,273.0,7,2.73
100.0,131.0,11,1.31
50.0,123.0,12,2.46
100.0,164.0,8,1.64
100.0,201.0,11,2.01
100.0,317.0,11,3.17
50.0,96.0,7,1.92
100.0,312.0,12,3.12
100.0,219.0,11,2.19
50.0,109.0,8,2.18
50.0,109.0,11,2.18
50.0,164.0,12,3.28
50.0,153.0,12,3.06
50.0,146.0,9,2.92
42.0,74.0,8,1.7619047619047619
50.0,219.0,14,4.38
40.0,71.0,8,1.775
50.0,71.0,8,1.42
100.0,435.0,14,4.35
25.0,145.0,14,5.8
100.0,459.0,14,4.59
100.0,232.0,11,2.32
100.0,246.0,11,2.46
115.0,406.0,14,3.5304347826086957
100.0,231.0,11,2.31
100.0,181.0,8,1.81
100.0,400.0,14,4.0
100.0,400.0,14,4.0
113.0,160.0,8,1.415929203539823
100.0,106.0,7,1.06
50.0,158.0,12,3.16
100.0,463.0,14,4.63
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,273.0,12,2.73
100.0,399.0,14,3.99
100.0,400.0,14,4.0
100.0,400.0,14,4.0
100.0,230.0,11,2.3
100.0,465.0,14,4.65
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,215.0,9,2.15
100.0,400.0,14,4.0
113.0,280.0,11,2.47787610619469
100.0,430.0,14,4.3
160.0,670.0,14,4.1875
100.0,367.0,14,3.67
50.0,246.0,14,4.92
25.0,68.0,11,2.72
100.0,435.0,14,4.35
100.0,437.0,14,4.37
100.0,400.0,14,4.0
100.0,219.0,11,2.19
100.0,437.0,14,4.37
100.0,191.0,9,1.91
100.0,330.0,14,3.3
100.0,400.0,14,4.0
50.0,109.0,11,2.18
50.0,164.0,9,3.28
50.0,185.0,14,3.7
162.0,200.0,8,1.2345679012345678
50.0,137.0,14,2.74
50.0,133.0,12,2.66
100.0,438.0,14,4.38
100.0,438.0,14,4.38
200.0,875.0,14,4.375
100.0,190.0,8,1.9
284.0,743.0,11,2.6161971830985915
100.0,360.0,14,3.6
227.0,560.0,11,2.4669603524229076
100.0,435.0,14,4.35
100.0,330.0,12,3.3
50.0,122.0,11,2.44
50.0,125.0,11,2.5
100.0,246.0,11,2.46
100.0,435.0,14,4.35
100.0,320.0,12,3.2
100.0,230.0,11,2.3
100.0,439.0,14,4.39
125.0,342.0,11,2.736
100.0,437.0,14,4.37
100.0,437.0,14,4.37
100.0,232.0,11,2.32
